DSSGraph Plot Output, Caption=(L-N Voltage Profile), X=(Distance (km)), Y=(p.u. Voltage)
X1, Y1, X2, Y2, RGBColor, Width, StyleCode
9.8728281, 1.0287681, 9.9423479, 1.0273862, 0, 2, 1
9.8728281, 1.0327714, 9.9423479, 1.0314306, 255, 2, 1
9.8728281, 1.029666, 9.9423479, 1.0290057, 16711680, 2, 1
9.9423479, 1.0273862, 9.9933795, 1.0271311, 0, 2, 1
9.9423479, 1.0314306, 9.9933795, 1.0314424, 255, 2, 1
9.9423479, 1.0290057, 9.9933795, 1.0288215, 16711680, 2, 1
9.9933795, 1.0271311, 10.000845, 1.0270938, 0, 2, 1
9.9933795, 1.0314424, 10.000845, 1.0314442, 255, 2, 1
9.9933795, 1.0288215, 10.000845, 1.0287946, 16711680, 2, 1
10.000845, 1.0270938, 10.056937, 1.0268134, 0, 2, 1
10.000845, 1.0314442, 10.056937, 1.0314571, 255, 2, 1
10.000845, 1.0287946, 10.056937, 1.0285922, 16711680, 2, 1
10.056937, 1.0268134, 10.092587, 1.0266346, 0, 2, 1
10.056937, 1.0314571, 10.092587, 1.0314658, 255, 2, 1
10.056937, 1.0285922, 10.092587, 1.0284664, 16711680, 2, 1
10.092587, 1.0266346, 10.116354, 1.0265153, 0, 2, 1
10.092587, 1.0314658, 10.116354, 1.0314716, 255, 2, 1
10.092587, 1.0284664, 10.116354, 1.0283826, 16711680, 2, 1
10.116354, 1.0265153, 10.175821, 1.0262198, 0, 2, 1
10.116354, 1.0314716, 10.175821, 1.0314853, 255, 2, 1
10.116354, 1.0283826, 10.175821, 1.0281731, 16711680, 2, 1
10.175821, 1.0262198, 10.270604, 1.0257528, 0, 2, 1
10.175821, 1.0314853, 10.270604, 1.0315062, 255, 2, 1
10.175821, 1.0281731, 10.270604, 1.0278395, 16711680, 2, 1
10.270604, 1.0257528, 10.275634, 1.0257358, 0, 2, 1
10.270604, 1.0315062, 10.275634, 1.031508, 255, 2, 1
10.270604, 1.0278395, 10.275634, 1.027827, 16711680, 2, 1
10.275634, 1.0257358, 10.293981, 1.0256739, 0, 2, 1
10.275634, 1.031508, 10.293981, 1.0315146, 255, 2, 1
10.275634, 1.027827, 10.293981, 1.0277812, 16711680, 2, 1
10.293981, 1.0256739, 10.3299, 1.0255527, 0, 2, 1
10.293981, 1.0315146, 10.3299, 1.0315274, 255, 2, 1
10.293981, 1.0277812, 10.3299, 1.0276916, 16711680, 2, 1
10.3299, 1.0255527, 10.391763, 1.0253422, 0, 2, 1
10.3299, 1.0315274, 10.391763, 1.0315506, 255, 2, 1
10.3299, 1.0276916, 10.391763, 1.0275434, 16711680, 2, 1
10.391763, 1.0253422, 10.450144, 1.0250521, 0, 2, 1
10.391763, 1.0315506, 10.450144, 1.0315649, 255, 2, 1
10.391763, 1.0275434, 10.450144, 1.0273483, 16711680, 2, 1
10.450144, 1.0250521, 10.452695, 1.0250394, 0, 2, 1
10.450144, 1.0315649, 10.452695, 1.0315655, 255, 2, 1
10.450144, 1.0273483, 10.452695, 1.0273398, 16711680, 2, 1
10.452695, 1.0250394, 10.483107, 1.0248883, 0, 2, 1
10.452695, 1.0315655, 10.483107, 1.0315729, 255, 2, 1
10.452695, 1.0273398, 10.483107, 1.0272381, 16711680, 2, 1
10.483107, 1.0248883, 10.556872, 1.0245159, 0, 2, 1
10.483107, 1.0315729, 10.556872, 1.0315943, 255, 2, 1
10.483107, 1.0272381, 10.556872, 1.0270153, 16711680, 2, 1
10.556872, 1.0245159, 10.560742, 1.0244964, 0, 2, 1
10.556872, 1.0315943, 10.560742, 1.0315955, 255, 2, 1
10.556872, 1.0270153, 10.560742, 1.0270037, 16711680, 2, 1
10.560742, 1.0244964, 10.590484, 1.0243462, 0, 2, 1
10.560742, 1.0315955, 10.590484, 1.0316041, 255, 2, 1
10.560742, 1.0270037, 10.590484, 1.0269138, 16711680, 2, 1
10.590484, 1.0269138, 10.598635, 1.0269134, 16711680, 2, 1
10.598635, 1.0269134, 10.614344, 1.0269127, 16711680, 2, 1
10.614344, 1.0269127, 10.636202, 1.0269117, 16711680, 2, 1
10.590484, 1.0243462, 10.619806, 1.0243451, 0, 2, 1
10.619806, 1.0243451, 10.73736, 1.0243407, 0, 2, 1
10.73736, 1.0243407, 10.86774, 1.0243386, 0, 2, 1
10.590484, 1.0243462, 10.6084, 1.0242565, 0, 2, 1
10.590484, 1.0316041, 10.6084, 1.0316092, 255, 2, 1
10.590484, 1.0269138, 10.6084, 1.0268606, 16711680, 2, 1
10.6084, 1.0242565, 10.715474, 1.0237202, 0, 2, 1
10.6084, 1.0316092, 10.715474, 1.0316396, 255, 2, 1
10.6084, 1.0268606, 10.715474, 1.0265425, 16711680, 2, 1
10.715474, 1.0237202, 10.834755, 1.0231228, 0, 2, 1
10.715474, 1.0316396, 10.834755, 1.0316734, 255, 2, 1
10.715474, 1.0265425, 10.834755, 1.0261882, 16711680, 2, 1
10.834755, 1.0231228, 10.843306, 1.0230947, 0, 2, 1
10.834755, 1.0316734, 10.843306, 1.0316765, 255, 2, 1
10.834755, 1.0261882, 10.843306, 1.02617, 16711680, 2, 1
10.843306, 1.0230947, 10.949868, 1.022594, 0, 2, 1
10.843306, 1.0316765, 10.949868, 1.0316988, 255, 2, 1
10.843306, 1.02617, 10.949868, 1.0258556, 16711680, 2, 1
10.949868, 1.022594, 10.950868, 1.0225906, 0, 2, 1
10.949868, 1.0316988, 10.950868, 1.0316983, 255, 2, 1
10.949868, 1.0258556, 10.950868, 1.0258539, 16711680, 2, 1
10.950868, 1.0225906, 10.960049, 1.0225474, 0, 2, 1
10.950868, 1.0316983, 10.960049, 1.0317002, 255, 2, 1
10.950868, 1.0258539, 10.960049, 1.0258268, 16711680, 2, 1
10.960049, 1.0225474, 11.075183, 1.0220065, 0, 2, 1
10.960049, 1.0317002, 11.075183, 1.0317243, 255, 2, 1
10.960049, 1.0258268, 11.075183, 1.025487, 16711680, 2, 1
11.075183, 1.0220065, 11.243578, 1.0212195, 0, 2, 1
11.075183, 1.0317243, 11.243578, 1.0317685, 255, 2, 1
11.075183, 1.025487, 11.243578, 1.0250024, 16711680, 2, 1
11.243578, 1.0212195, 11.250163, 1.0211888, 0, 2, 1
11.243578, 1.0317685, 11.250163, 1.0317702, 255, 2, 1
11.243578, 1.0250024, 11.250163, 1.0249834, 16711680, 2, 1
11.250163, 1.0211888, 11.281125, 1.0210441, 0, 2, 1
11.250163, 1.0317702, 11.281125, 1.0317783, 255, 2, 1
11.250163, 1.0249834, 11.281125, 1.0248943, 16711680, 2, 1
11.281125, 1.0210441, 11.368801, 1.0206343, 0, 2, 1
11.281125, 1.0317783, 11.368801, 1.0318013, 255, 2, 1
11.281125, 1.0248943, 11.368801, 1.0246419, 16711680, 2, 1
11.368801, 1.0206343, 11.418699, 1.0206311, 0, 2, 1
11.368801, 1.0318013, 11.418699, 1.0318012, 255, 2, 1
11.368801, 1.0246419, 11.418699, 1.0246413, 16711680, 2, 1
11.368801, 1.0206343, 11.497536, 1.0200435, 0, 2, 1
11.368801, 1.0318013, 11.497536, 1.031836, 255, 2, 1
11.368801, 1.0246419, 11.497536, 1.0242746, 16711680, 2, 1
11.497536, 1.0200435, 11.520125, 1.0199398, 0, 2, 1
11.497536, 1.031836, 11.520125, 1.0318421, 255, 2, 1
11.497536, 1.0242746, 11.520125, 1.0242101, 16711680, 2, 1
11.520125, 1.0199398, 11.539051, 1.0198916, 0, 2, 1
11.539051, 1.0198916, 11.679365, 1.019534, 0, 2, 1
11.679365, 1.019534, 11.688255, 1.0195113, 0, 2, 1
11.688255, 1.0195113, 11.757983, 1.0193336, 0, 2, 1
11.757983, 1.0193336, 11.816488, 1.0191879, 0, 2, 1
11.816488, 1.0191879, 11.840298, 1.0191309, 0, 2, 1
11.840298, 1.0191309, 11.925299, 1.0189272, 0, 2, 1
11.925299, 1.0189272, 12.265121, 1.0189228, 0, 2, 1
11.925299, 1.0189272, 12.024662, 1.0186904, 0, 2, 1
12.024662, 1.0186904, 12.030673, 1.0186761, 0, 2, 1
12.030673, 1.0186761, 12.217251, 1.0182313, 0, 2, 1
12.217251, 1.0182313, 12.290969, 1.0180634, 0, 2, 1
12.290969, 1.0180634, 12.387858, 1.0180612, 0, 2, 1
12.290969, 1.0180634, 12.343191, 1.0179462, 0, 2, 1
12.343191, 1.0179462, 12.448446, 1.0177098, 0, 2, 1
12.448446, 1.0177098, 12.471835, 1.0177075, 0, 2, 1
12.471835, 1.0177075, 12.496118, 1.017705, 0, 2, 1
12.448446, 1.0177098, 12.451044, 1.0177043, 0, 2, 1
12.451044, 1.0177043, 12.55074, 1.0175327, 0, 2, 1
12.55074, 1.0175327, 12.59955, 1.0174497, 0, 2, 1
12.59955, 1.0174497, 12.651382, 1.0174369, 0, 2, 1
12.651382, 1.0174369, 12.695338, 1.017426, 0, 2, 1
12.695338, 1.017426, 12.769395, 1.0174106, 0, 2, 1
12.769395, 1.0174106, 12.828804, 1.0174013, 0, 2, 1
12.59955, 1.0174497, 12.796215, 1.0171842, 0, 2, 1
12.796215, 1.0171842, 12.962375, 1.0169963, 0, 2, 1
12.962375, 1.0169963, 13.008214, 1.0169964, 0, 2, 1
13.008214, 1.0169964, 13.099684, 1.0169964, 0, 2, 1
13.099684, 1.0169964, 13.183552, 1.0169964, 0, 2, 1
13.183552, 1.0169964, 13.229615, 1.0169964, 0, 2, 1
12.962375, 1.0169963, 13.066396, 1.0168833, 0, 2, 1
13.066396, 1.0168833, 13.076109, 1.0168728, 0, 2, 1
13.076109, 1.0168728, 13.242904, 1.0166915, 0, 2, 1
13.242904, 1.0166915, 13.502105, 1.0164161, 0, 2, 1
13.502105, 1.0164161, 13.55257, 1.0163624, 0, 2, 1
13.55257, 1.0163624, 13.565184, 1.016362, 0, 2, 1
13.565184, 1.016362, 13.613178, 1.0163603, 0, 2, 1
13.55257, 1.0163624, 13.686221, 1.0162269, 0, 2, 1
13.686221, 1.0162269, 13.72571, 1.0161949, 0, 2, 1
13.72571, 1.0161949, 13.819246, 1.0161191, 0, 2, 1
13.819246, 1.0161191, 13.885378, 1.0160772, 0, 2, 1
13.885378, 1.0160772, 13.944974, 1.0160461, 0, 2, 1
13.944974, 1.0160461, 13.97421, 1.0160348, 0, 2, 1
13.97421, 1.0160348, 14.162528, 1.0159739, 0, 2, 1
14.162528, 1.0159739, 14.269432, 1.0159506, 0, 2, 1
14.269432, 1.0159506, 14.302957, 1.0159438, 0, 2, 1
14.302957, 1.0159438, 14.347152, 1.0159398, 0, 2, 1
14.347152, 1.0159398, 14.415732, 1.0159336, 0, 2, 1
14.415732, 1.0159336, 14.477911, 1.015928, 0, 2, 1
14.302957, 1.0159438, 14.359013, 1.0159394, 0, 2, 1
14.359013, 1.0159394, 14.615296, 1.0159396, 0, 2, 1
14.615296, 1.0159396, 14.751386, 1.0159396, 0, 2, 1
13.944974, 1.0160461, 14.010584, 1.0160378, 0, 2, 1
13.819246, 1.0161191, 13.946804, 1.0160963, 0, 2, 1
13.946804, 1.0160963, 14.03845, 1.0160888, 0, 2, 1
12.962375, 1.0169963, 13.010741, 1.0169942, 0, 2, 1
13.010741, 1.0169942, 13.070196, 1.0169942, 0, 2, 1
11.840298, 1.0191309, 11.985835, 1.0191309, 0, 2, 1
11.520125, 1.0199398, 11.583338, 1.0198115, 0, 2, 1
11.520125, 1.0318421, 11.583338, 1.03182, 255, 2, 1
11.520125, 1.0242101, 11.583338, 1.0240442, 16711680, 2, 1
11.583338, 1.0198115, 11.594027, 1.0197898, 0, 2, 1
11.583338, 1.03182, 11.594027, 1.0318162, 255, 2, 1
11.583338, 1.0240442, 11.594027, 1.0240162, 16711680, 2, 1
11.594027, 1.0197898, 11.663016, 1.01965, 0, 2, 1
11.594027, 1.0318162, 11.663016, 1.031795, 255, 2, 1
11.594027, 1.0240162, 11.663016, 1.0238344, 16711680, 2, 1
11.663016, 1.01965, 11.689946, 1.0195954, 0, 2, 1
11.663016, 1.031795, 11.689946, 1.0317868, 255, 2, 1
11.663016, 1.0238344, 11.689946, 1.0237635, 16711680, 2, 1
11.689946, 1.0195954, 11.726955, 1.0195804, 0, 2, 1
11.689946, 1.0317868, 11.726955, 1.0317768, 255, 2, 1
11.689946, 1.0237635, 11.726955, 1.0237518, 16711680, 2, 1
11.726955, 1.0195804, 11.787411, 1.019556, 0, 2, 1
11.726955, 1.0317768, 11.787411, 1.0317604, 255, 2, 1
11.726955, 1.0237518, 11.787411, 1.0237328, 16711680, 2, 1
11.787411, 1.019556, 11.811031, 1.0195508, 0, 2, 1
11.787411, 1.0317604, 11.811031, 1.0317611, 255, 2, 1
11.787411, 1.0237328, 11.811031, 1.0237321, 16711680, 2, 1
11.811031, 1.0195508, 11.813455, 1.0195503, 0, 2, 1
11.811031, 1.0317611, 11.813455, 1.0317613, 255, 2, 1
11.811031, 1.0237321, 11.813455, 1.0237321, 16711680, 2, 1
11.813455, 1.0195503, 11.845893, 1.0195444, 0, 2, 1
11.845893, 1.0195444, 12.04511, 1.0195076, 0, 2, 1
12.04511, 1.0195076, 12.206987, 1.0194932, 0, 2, 1
11.689946, 1.0237635, 11.701097, 1.0237632, 16711680, 2, 1
11.701097, 1.0237632, 11.716952, 1.0237627, 16711680, 2, 1
11.689946, 1.0195954, 11.775447, 1.0194564, 0, 2, 1
11.689946, 1.0317868, 11.775447, 1.0317857, 255, 2, 1
11.689946, 1.0237635, 11.775447, 1.0235671, 16711680, 2, 1
11.775447, 1.0194564, 11.894737, 1.0193093, 0, 2, 1
11.775447, 1.0317857, 11.894737, 1.031825, 255, 2, 1
11.775447, 1.0235671, 11.894737, 1.0234635, 16711680, 2, 1
11.894737, 1.0193093, 11.906909, 1.0192943, 0, 2, 1
11.894737, 1.031825, 11.906909, 1.031829, 255, 2, 1
11.894737, 1.0234635, 11.906909, 1.0234529, 16711680, 2, 1
11.906909, 1.0192943, 11.907641, 1.0192934, 0, 2, 1
11.906909, 1.031829, 11.907641, 1.0318292, 255, 2, 1
11.906909, 1.0234529, 11.907641, 1.0234522, 16711680, 2, 1
11.907641, 1.0234522, 11.91339, 1.0234516, 16711680, 2, 1
11.91339, 1.0234516, 11.920145, 1.0234508, 16711680, 2, 1
11.920145, 1.0234508, 11.927158, 1.0234503, 16711680, 2, 1
11.927158, 1.0234503, 11.932749, 1.0234499, 16711680, 2, 1
11.932749, 1.0234499, 12.005779, 1.0234427, 16711680, 2, 1
11.920145, 1.0234508, 11.955187, 1.0234491, 16711680, 2, 1
11.907641, 1.0192934, 11.966253, 1.0192191, 0, 2, 1
11.907641, 1.0318292, 11.966253, 1.0318497, 255, 2, 1
11.907641, 1.0234522, 11.966253, 1.0234082, 16711680, 2, 1
11.966253, 1.0192191, 11.971418, 1.0192169, 0, 2, 1
11.971418, 1.0192169, 11.985249, 1.0192111, 0, 2, 1
11.985249, 1.0192111, 12.01668, 1.0191979, 0, 2, 1
12.01668, 1.0191979, 12.029977, 1.0191961, 0, 2, 1
12.029977, 1.0191961, 12.238358, 1.0191709, 0, 2, 1
12.238358, 1.0191709, 12.325968, 1.0191675, 0, 2, 1
12.01668, 1.0191979, 12.071328, 1.0191825, 0, 2, 1
12.071328, 1.0191825, 12.186803, 1.0191525, 0, 2, 1
12.186803, 1.0191525, 12.245633, 1.0191422, 0, 2, 1
12.245633, 1.0191422, 12.302791, 1.0191342, 0, 2, 1
11.966253, 1.0192191, 12.027411, 1.0191674, 0, 2, 1
11.966253, 1.0318497, 12.027411, 1.031863, 255, 2, 1
11.966253, 1.0234082, 12.027411, 1.0233648, 16711680, 2, 1
12.027411, 1.0191674, 12.089251, 1.0191151, 0, 2, 1
12.027411, 1.031863, 12.089251, 1.0318766, 255, 2, 1
12.027411, 1.0233648, 12.089251, 1.023321, 16711680, 2, 1
12.089251, 1.0191151, 12.185615, 1.0190745, 0, 2, 1
12.089251, 1.0318766, 12.185615, 1.0318849, 255, 2, 1
12.089251, 1.023321, 12.185615, 1.0232571, 16711680, 2, 1
12.185615, 1.0190745, 12.245209, 1.0190607, 0, 2, 1
12.185615, 1.0318849, 12.245209, 1.0318865, 255, 2, 1
12.185615, 1.0232571, 12.245209, 1.0232188, 16711680, 2, 1
12.245209, 1.0190607, 12.309703, 1.0190458, 0, 2, 1
12.245209, 1.0318865, 12.309703, 1.0318882, 255, 2, 1
12.245209, 1.0232188, 12.309703, 1.0231773, 16711680, 2, 1
12.309703, 1.0190458, 12.377788, 1.0190342, 0, 2, 1
12.309703, 1.0318882, 12.377788, 1.0318887, 255, 2, 1
12.309703, 1.0231773, 12.377788, 1.023134, 16711680, 2, 1
12.377788, 1.0190342, 12.378788, 1.0190338, 0, 2, 1
12.377788, 1.0318887, 12.378788, 1.0318887, 255, 2, 1
12.377788, 1.023134, 12.378788, 1.0231334, 16711680, 2, 1
12.378788, 1.0190338, 12.45833, 1.0190116, 0, 2, 1
12.378788, 1.0318887, 12.45833, 1.031889, 255, 2, 1
12.378788, 1.0231334, 12.45833, 1.0230645, 16711680, 2, 1
12.45833, 1.0190116, 12.46051, 1.0190111, 0, 2, 1
12.45833, 1.031889, 12.46051, 1.0318889, 255, 2, 1
12.45833, 1.0230645, 12.46051, 1.0230626, 16711680, 2, 1
12.46051, 1.0230626, 12.512195, 1.0230434, 16711680, 2, 1
12.46051, 1.0190111, 12.476775, 1.019006, 0, 2, 1
12.46051, 1.0318889, 12.476775, 1.0318897, 255, 2, 1
12.46051, 1.0230626, 12.476775, 1.0230545, 16711680, 2, 1
12.476775, 1.019006, 12.524604, 1.0189908, 0, 2, 1
12.476775, 1.0318897, 12.524604, 1.0318918, 255, 2, 1
12.476775, 1.0230545, 12.524604, 1.0230306, 16711680, 2, 1
12.524604, 1.0189908, 12.667457, 1.0189631, 0, 2, 1
12.524604, 1.0318918, 12.667457, 1.0318951, 255, 2, 1
12.524604, 1.0230306, 12.667457, 1.022979, 16711680, 2, 1
12.667457, 1.0189631, 12.700744, 1.0189559, 0, 2, 1
12.667457, 1.0318951, 12.700744, 1.0318963, 255, 2, 1
12.667457, 1.022979, 12.700744, 1.0229699, 16711680, 2, 1
12.700744, 1.0189559, 12.772148, 1.0189548, 0, 2, 1
12.700744, 1.0318963, 12.772148, 1.0318952, 255, 2, 1
12.700744, 1.0229699, 12.772148, 1.0229519, 16711680, 2, 1
12.772148, 1.0189548, 12.835237, 1.0189572, 0, 2, 1
12.772148, 1.0318952, 12.835237, 1.0318939, 255, 2, 1
12.772148, 1.0229519, 12.835237, 1.0229424, 16711680, 2, 1
12.835237, 1.0229424, 12.887967, 1.0229367, 16711680, 2, 1
12.835237, 1.0189572, 12.844267, 1.0189572, 0, 2, 1
12.835237, 1.0318939, 12.844267, 1.0318939, 255, 2, 1
12.835237, 1.0229424, 12.844267, 1.0229424, 16711680, 2, 1
12.844267, 1.0189572, 13.115738, 1.0189572, 0, 2, 1
12.844267, 1.0318939, 13.115738, 1.031894, 255, 2, 1
12.844267, 1.0229424, 13.115738, 1.0229425, 16711680, 2, 1
12.772148, 1.0189548, 12.777146, 1.0189546, 0, 2, 1
12.777146, 1.0189546, 12.800843, 1.0189533, 0, 2, 1
12.772148, 1.0229519, 12.782487, 1.0229512, 16711680, 2, 1
12.782487, 1.0229512, 12.790454, 1.0229506, 16711680, 2, 1
12.790454, 1.0229506, 12.79754, 1.0229502, 16711680, 2, 1
12.79754, 1.0229502, 12.80393, 1.0229498, 16711680, 2, 1
12.80393, 1.0229498, 12.845011, 1.0229475, 16711680, 2, 1
12.700744, 1.0189559, 12.807425, 1.0189403, 0, 2, 1
12.524604, 1.0230306, 12.557488, 1.0230277, 16711680, 2, 1
12.557488, 1.0230277, 12.679654, 1.0230168, 16711680, 2, 1
12.524604, 1.0230306, 12.533483, 1.0230304, 16711680, 2, 1
12.533483, 1.0230304, 12.559608, 1.0230298, 16711680, 2, 1
12.524604, 1.0189908, 12.538531, 1.0189887, 0, 2, 1
12.538531, 1.0189887, 12.579779, 1.0189823, 0, 2, 1
12.089251, 1.0191151, 12.101012, 1.019108, 0, 2, 1
12.101012, 1.019108, 12.109752, 1.0191028, 0, 2, 1
12.109752, 1.0191028, 12.14145, 1.019086, 0, 2, 1
12.14145, 1.019086, 12.197677, 1.0190787, 0, 2, 1
12.197677, 1.0190787, 12.289593, 1.0190666, 0, 2, 1
12.289593, 1.0190666, 12.411055, 1.0190561, 0, 2, 1
12.411055, 1.0190561, 12.466346, 1.0190513, 0, 2, 1
12.466346, 1.0190513, 12.47142, 1.019051, 0, 2, 1
12.47142, 1.019051, 12.47824, 1.0190505, 0, 2, 1
12.47824, 1.0190505, 12.679528, 1.0190362, 0, 2, 1
11.775447, 1.0235671, 11.786574, 1.0235666, 16711680, 2, 1
11.786574, 1.0235666, 11.83146, 1.0235647, 16711680, 2, 1
11.775447, 1.0194564, 11.790568, 1.0194588, 0, 2, 1
11.775447, 1.0317857, 11.790568, 1.0317802, 255, 2, 1
11.775447, 1.0235671, 11.790568, 1.0235514, 16711680, 2, 1
11.790568, 1.0194588, 11.810972, 1.0194621, 0, 2, 1
11.790568, 1.0317802, 11.810972, 1.0317727, 255, 2, 1
11.790568, 1.0235514, 11.810972, 1.0235301, 16711680, 2, 1
11.810972, 1.0194621, 11.838669, 1.0194662, 0, 2, 1
11.810972, 1.0317727, 11.838669, 1.0317629, 255, 2, 1
11.810972, 1.0235301, 11.838669, 1.023503, 16711680, 2, 1
11.838669, 1.0194662, 11.855938, 1.0194688, 0, 2, 1
11.838669, 1.0317629, 11.855938, 1.0317568, 255, 2, 1
11.838669, 1.023503, 11.855938, 1.0234861, 16711680, 2, 1
11.855938, 1.0317568, 11.92882, 1.0317568, 255, 2, 1
11.855938, 1.0194688, 11.895515, 1.0194749, 0, 2, 1
11.855938, 1.0317568, 11.895515, 1.0317489, 255, 2, 1
11.855938, 1.0234861, 11.895515, 1.0234582, 16711680, 2, 1
11.855938, 1.0317568, 11.921747, 1.0317499, 255, 2, 1
11.689946, 1.0317868, 11.712072, 1.0317863, 255, 2, 1
11.712072, 1.0317863, 11.75343, 1.0317854, 255, 2, 1
11.075183, 1.0220065, 11.104719, 1.0220061, 0, 2, 1
11.075183, 1.0317243, 11.104719, 1.0317231, 255, 2, 1
11.075183, 1.025487, 11.104719, 1.0254856, 16711680, 2, 1
11.104719, 1.0220061, 11.12051, 1.0220058, 0, 2, 1
11.104719, 1.0317231, 11.12051, 1.0317225, 255, 2, 1
11.104719, 1.0254856, 11.12051, 1.0254848, 16711680, 2, 1
10.834755, 1.0231228, 10.841667, 1.0231213, 0, 2, 1
10.841667, 1.0231213, 10.842667, 1.0231212, 0, 2, 1
10.842667, 1.0231212, 10.866691, 1.023116, 0, 2, 1
10.866691, 1.023116, 10.936677, 1.0231009, 0, 2, 1
10.936677, 1.0231009, 11.055096, 1.0230958, 0, 2, 1
11.055096, 1.0230958, 11.056717, 1.0230958, 0, 2, 1
10.483107, 1.0272381, 10.496665, 1.0272351, 16711680, 2, 1
10.496665, 1.0272351, 10.512418, 1.0272316, 16711680, 2, 1
10.512418, 1.0272316, 10.57615, 1.027223, 16711680, 2, 1
10.270604, 1.0278395, 10.275311, 1.0278394, 16711680, 2, 1
10.275311, 1.0278394, 10.298038, 1.0278388, 16711680, 2, 1
9.9423479, 1.0273862, 9.9822162, 1.0271205, 0, 2, 1
9.9423479, 1.0314306, 9.9822162, 1.0311049, 255, 2, 1
9.9423479, 1.0290057, 9.9822162, 1.028971, 16711680, 2, 1
9.9822162, 1.0271205, 10.019637, 1.0268717, 0, 2, 1
9.9822162, 1.0311049, 10.019637, 1.0308029, 255, 2, 1
9.9822162, 1.028971, 10.019637, 1.0289367, 16711680, 2, 1
10.019637, 1.0268717, 10.024176, 1.0268415, 0, 2, 1
10.019637, 1.0308029, 10.024176, 1.0307663, 255, 2, 1
10.019637, 1.0289367, 10.024176, 1.0289325, 16711680, 2, 1
10.024176, 1.0268415, 10.088825, 1.0264117, 0, 2, 1
10.024176, 1.0307663, 10.088825, 1.0302448, 255, 2, 1
10.024176, 1.0289325, 10.088825, 1.0288731, 16711680, 2, 1
10.088825, 1.0264117, 10.160761, 1.0259351, 0, 2, 1
10.088825, 1.0302448, 10.160761, 1.0296738, 255, 2, 1
10.088825, 1.0288731, 10.160761, 1.0288025, 16711680, 2, 1
10.160761, 1.0259351, 10.183894, 1.0257818, 0, 2, 1
10.160761, 1.0296738, 10.183894, 1.0294902, 255, 2, 1
10.160761, 1.0288025, 10.183894, 1.0287798, 16711680, 2, 1
10.183894, 1.0257818, 10.326431, 1.024875, 0, 2, 1
10.183894, 1.0294902, 10.326431, 1.0286621, 255, 2, 1
10.183894, 1.0287798, 10.326431, 1.0285028, 16711680, 2, 1
10.326431, 1.024875, 10.419255, 1.0242848, 0, 2, 1
10.326431, 1.0286621, 10.419255, 1.0281254, 255, 2, 1
10.326431, 1.0285028, 10.419255, 1.0283213, 16711680, 2, 1
10.419255, 1.0242848, 10.491709, 1.0240687, 0, 2, 1
10.419255, 1.0281254, 10.491709, 1.027594, 255, 2, 1
10.419255, 1.0283213, 10.491709, 1.0282144, 16711680, 2, 1
10.491709, 1.0240687, 10.576346, 1.0238273, 0, 2, 1
10.491709, 1.027594, 10.576346, 1.026968, 255, 2, 1
10.491709, 1.0282144, 10.576346, 1.0280914, 16711680, 2, 1
10.576346, 1.0238273, 10.773156, 1.0232661, 0, 2, 1
10.576346, 1.026968, 10.773156, 1.0255126, 255, 2, 1
10.576346, 1.0280914, 10.773156, 1.0278057, 16711680, 2, 1
10.773156, 1.0232661, 10.911068, 1.0228735, 0, 2, 1
10.773156, 1.0255126, 10.911068, 1.0244977, 255, 2, 1
10.773156, 1.0278057, 10.911068, 1.0276034, 16711680, 2, 1
10.911068, 1.0228735, 11.010796, 1.0228464, 0, 2, 1
10.911068, 1.0244977, 11.010796, 1.0236438, 255, 2, 1
10.911068, 1.0276034, 11.010796, 1.0274968, 16711680, 2, 1
11.010796, 1.0228464, 11.069885, 1.0228304, 0, 2, 1
11.010796, 1.0236438, 11.069885, 1.0231379, 255, 2, 1
11.010796, 1.0274968, 11.069885, 1.0274337, 16711680, 2, 1
11.069885, 1.0228304, 11.102497, 1.0228218, 0, 2, 1
11.069885, 1.0231379, 11.102497, 1.0228602, 255, 2, 1
11.069885, 1.0274337, 11.102497, 1.0273982, 16711680, 2, 1
11.102497, 1.0273982, 11.110326, 1.0273947, 16711680, 2, 1
11.110326, 1.0273947, 11.114903, 1.0273926, 16711680, 2, 1
11.114903, 1.0273926, 11.203624, 1.0273528, 16711680, 2, 1
11.203624, 1.0273528, 11.23382, 1.0273506, 16711680, 2, 1
11.203624, 1.0273528, 11.246137, 1.0273382, 16711680, 2, 1
11.246137, 1.0273382, 11.314812, 1.0273348, 16711680, 2, 1
11.102497, 1.0228218, 11.182085, 1.0227933, 0, 2, 1
11.102497, 1.0228602, 11.182085, 1.0221868, 255, 2, 1
11.102497, 1.0273982, 11.182085, 1.0273283, 16711680, 2, 1
11.182085, 1.0227933, 11.194674, 1.0227923, 0, 2, 1
11.194674, 1.0227923, 11.203895, 1.0227916, 0, 2, 1
11.203895, 1.0227916, 11.247928, 1.022788, 0, 2, 1
11.182085, 1.0227933, 11.296067, 1.022757, 0, 2, 1
11.182085, 1.0221868, 11.296067, 1.0212204, 255, 2, 1
11.182085, 1.0273283, 11.296067, 1.0272291, 16711680, 2, 1
11.296067, 1.022757, 11.347021, 1.022728, 0, 2, 1
11.296067, 1.0212204, 11.347021, 1.020796, 255, 2, 1
11.296067, 1.0272291, 11.347021, 1.0272134, 16711680, 2, 1
11.347021, 1.022728, 11.373891, 1.0227122, 0, 2, 1
11.347021, 1.020796, 11.373891, 1.0205725, 255, 2, 1
